timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662544898903,307,Register Device,201,Created,Thread Group 1-1,text,true,,524,525,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/accounts,305,0,287
1662544899262,402,CreateAccount,201,Created,Thread Group 1-1,text,true,,277,664,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/register,402,0,0
1662544899665,247,Get Requested OTP1,200,OK,Thread Group 1-1,text,true,,263,523,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/otp,247,0,0
1662544899918,11,VerifyOTP,201,Created,Thread Group 1-1,text,true,,277,608,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/verify,11,0,0
1662544899930,140,Init V2,422,Unprocessable Entity,Thread Group 1-1,text,false,Test failed: code expected to contain /201/,310,332264,1,1,https://accounts.bigsuperapp.com/accounts/api/v2/accounts/init,140,0,0
1662544900072,5,Get Requested OTP2,422,Unprocessable Entity,Thread Group 1-1,text,false,Test failed: code expected to contain /200/,315,523,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/otp,5,0,0
1662544900082,5,ResetOTP,422,Unprocessable Entity,Thread Group 1-1,text,false,Test failed: code expected to contain /200/,315,529,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/reset_otp,5,0,0
