timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664343532432,327,RegisterDevice,201,Created,Http URL/API Test 1-1,text,true,,524,483,1,1,https://accounts.bigsuperapp.com//accounts/api/v1/accounts,327,0,309
1664343534810,921,login,200,OK,Http URL/API Test 1-1,text,true,,754,656,2,2,https://accounts.bigsuperapp.com/accounts/api/v1/login,921,0,0
1664343537299,27,RegisterDevice,201,Created,Http URL/API Test 1-2,text,true,,524,483,2,2,https://accounts.bigsuperapp.com//accounts/api/v1/accounts,27,0,21
1664343537737,228,createStory,200,OK,Http URL/API Test 1-1,text,true,,2942,3787,2,2,https://social.bigsuperapp.com/social/api/v1/stories,228,0,23
1664343539341,868,login,200,OK,Http URL/API Test 1-2,text,true,,754,656,2,2,https://accounts.bigsuperapp.com/accounts/api/v1/login,867,0,0
1664343539979,775,getStory,200,OK,Http URL/API Test 1-1,text,true,,2895,680,3,3,https://social.bigsuperapp.com/story?id=d92378cc-3eef-11ed-b5b8-0a58a9feac02&u=17126b2a-1a33-11ed-821e-0a58a9feac02,775,0,0
1664343542280,39,RegisterDevice,201,Created,Http URL/API Test 1-3,text,true,,524,483,3,3,https://accounts.bigsuperapp.com//accounts/api/v1/accounts,39,0,22
1664343542213,297,createStory,200,OK,Http URL/API Test 1-2,text,true,,2942,3787,3,3,https://social.bigsuperapp.com/social/api/v1/stories,297,0,18
1664343542755,897,story,200,OK,Http URL/API Test 1-1,text,true,,2895,680,3,3,https://social.bigsuperapp.com/story?id=d92378cc-3eef-11ed-b5b8-0a58a9feac02&u=17126b2a-1a33-11ed-821e-0a58a9feac02,897,0,0
1664343544322,994,login,200,OK,Http URL/API Test 1-3,text,true,,754,656,4,4,https://accounts.bigsuperapp.com/accounts/api/v1/login,994,0,0
1664343544516,1087,getStory,200,OK,Http URL/API Test 1-2,text,true,,2895,680,4,4,https://social.bigsuperapp.com/story?id=dbd5d6be-3eef-11ed-bf2b-0a58a9feac02&u=2395a362-1a33-11ed-bd97-0a58a9feac02,1087,0,0
1664343545653,978,findPlace,200,OK,Http URL/API Test 1-1,text,true,,252,634,4,4,https://social.bigsuperapp.com/social/api/v1/users/stories/find/india,978,0,0
1664343547256,32,RegisterDevice,201,Created,Http URL/API Test 1-4,text,true,,524,483,4,4,https://accounts.bigsuperapp.com//accounts/api/v1/accounts,32,0,19
1664343547319,286,createStory,200,OK,Http URL/API Test 1-3,text,true,,2942,3787,4,4,https://social.bigsuperapp.com/social/api/v1/stories,286,0,17
1664343547604,684,story,200,OK,Http URL/API Test 1-2,text,true,,2895,680,4,4,https://social.bigsuperapp.com/story?id=dbd5d6be-3eef-11ed-bf2b-0a58a9feac02&u=2395a362-1a33-11ed-bd97-0a58a9feac02,684,0,0
1664343548632,636,userStories,200,OK,Http URL/API Test 1-1,text,true,,5776,660,4,4,https://social.bigsuperapp.com/social/api/v1/users/17126b2a-1a33-11ed-821e-0a58a9feac02/stories,636,0,0
