timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1660239023213,46,RegisterDevice,201,Created,Thread Group 1-1,text,true,,500,475,2,2,http://10.10.78.56:4000/accounts/api/v1/accounts,43,0,29
1660239028121,7,RegisterDevice,201,Created,Thread Group 1-2,text,true,,500,475,3,3,http://10.10.78.56:4000/accounts/api/v1/accounts,7,0,1
1660239030312,215,CreateAccount,201,Created,Thread Group 1-1,text,true,,253,656,3,3,http://10.10.78.56:4000/accounts/api/v1/register,215,0,0
1660239033113,8,RegisterDevice,201,Created,Thread Group 1-3,text,true,,500,475,4,4,http://10.10.78.56:4000/accounts/api/v1/accounts,8,0,2
1660239035135,154,CreateAccount,201,Created,Thread Group 1-2,text,true,,253,656,4,4,http://10.10.78.56:4000/accounts/api/v1/register,154,0,0
1660239037530,7,CreatedAccount-GetRequestedOTP,200,OK,Thread Group 1-1,text,true,,239,515,5,5,http://10.10.78.56:4000/accounts/api/v1/otp,7,0,0
1660239038107,30,RegisterDevice,201,Created,Thread Group 1-4,text,true,,500,475,5,5,http://10.10.78.56:4000/accounts/api/v1/accounts,30,0,2
1660239040126,157,CreateAccount,201,Created,Thread Group 1-3,text,true,,253,656,5,5,http://10.10.78.56:4000/accounts/api/v1/register,157,0,0
1660239042290,6,CreatedAccount-GetRequestedOTP,200,OK,Thread Group 1-2,text,true,,239,515,6,6,http://10.10.78.56:4000/accounts/api/v1/otp,6,0,0
1660239043101,37,RegisterDevice,201,Created,Thread Group 1-5,text,true,,500,475,6,6,http://10.10.78.56:4000/accounts/api/v1/accounts,37,0,2
1660239044539,99,VerifyOTP,201,Created,Thread Group 1-1,text,true,,253,600,6,6,http://10.10.78.56:4000/accounts/api/v1/verify,99,0,0
1660239045139,227,CreateAccount,201,Created,Thread Group 1-4,text,true,,253,656,6,6,http://10.10.78.56:4000/accounts/api/v1/register,226,0,0
