timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662032669297,526,RegisterDevice,201,Created,Http URL/API Test 1-1,text,true,,524,483,1,1,https://accounts.bigsuperapp.com//accounts/api/v1/accounts,521,0,507
1662032669825,601,login,200,OK,Http URL/API Test 1-1,text,true,,754,656,1,1,https://accounts.bigsuperapp.com/accounts/api/v1/login,601,0,0
1662032670465,0,wallet,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://${wallet}/wallet/api/v1/home,Http URL/API Test 1-1,text,false,,1178,0,1,1,http://${wallet}/wallet/api/v1/home,0,0,0
1662032670467,0,Exchange metrics,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://${wallet}/wallet/api/v1/exchange_metric?time=10:30am,Http URL/API Test 1-1,text,false,,1202,0,1,1,http://${wallet}/wallet/api/v1/exchange_metric?time=10:30am,0,0,0
1662032670468,0,Get OTP requested,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://${wallet}/wallet/api/v1/otp,Http URL/API Test 1-1,text,false,,1177,0,1,1,http://${wallet}/wallet/api/v1/otp,0,0,0
1662032670468,0,Wallet notifications,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://${wallet}/wallet/api/v1/notifications,Http URL/API Test 1-1,text,false,,1187,0,1,1,http://${wallet}/wallet/api/v1/notifications,0,0,0
