timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1660043419918,48,RegisterDevice,201,Created,Thread Group 1-1,text,true,,500,476,1,1,http://10.10.78.197:4000/accounts/api/v1/accounts,46,0,29
1660043420019,2194,CreateAccount,201,Created,Thread Group 1-1,text,true,,253,657,1,1,http://10.10.78.197:4000/accounts/api/v1/register,2194,0,0
1660043422214,891,CreatedAccount-GetRequestedOTP,200,OK,Thread Group 1-1,text,true,,239,516,1,1,http://10.10.78.197:4000/accounts/api/v1/otp,891,0,0
1660043423108,1798,VerifyOTP,201,Created,Thread Group 1-1,text,true,,253,601,1,1,http://10.10.78.197:4000/accounts/api/v1/verify,1798,0,0
1660043424909,6,Initv1,Non HTTP response code: java.io.FileNotFoundException,Non HTTP response message: C:\Users\Suvarna\Downloads\Screenshot.jpg (No such file or directory),Thread Group 1-1,text,false,Test failed: code expected to contain /201/,1383,0,1,1,http://10.10.78.197:4000/accounts/api/v1/accounts/init,0,0,0
1660043424922,587,GetRequestedOTP,403,Forbidden,Thread Group 1-1,text,false,Test failed: code expected to contain /200/,285,261,1,1,http://10.10.78.197:4000/accounts/api/v1/otp,587,0,0
1660043425514,2,ResetOTP,403,Forbidden,Thread Group 1-1,text,false,Test failed: code expected to contain /200/,285,267,1,1,http://10.10.78.197:4000/accounts/api/v1/reset_otp,2,0,0
1660043425522,2,UserName,403,Forbidden,Thread Group 1-1,text,false,Test failed: code expected to contain /200/,285,289,1,1,http://10.10.78.197:4000/accounts/api/v1/suggestions/username?name=sonia,2,0,0
